0.0,1.70238816738,0.0
0.0,2.12432432175,0.0
0.0,0.271902471781,0.0
0.0,0.47844311595,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,3.08048605919,0.0
0.0,3.08048605919,0.0
0.0,2.42727899551,0.0
0.0,2.49415302277,0.0
0.0,2.33042645454,0.0
0.0,2.3321325779,0.0
0.0,0.632488787174,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,1.83916413784,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,1.82226502895,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,2.27364945412,0.0
0.0,0.0,0.0
0.0,3.08048605919,0.0
0.0,3.08048605919,0.0
0.0,3.08048605919,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,3.08048605919,0.0
0.0,3.04433584213,0.0
0.0,3.08048605919,0.0
0.0,3.08048605919,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.17013888061,0.0
0.0,0.0,0.0
0.0,2.18029403687,0.0
0.0,1.87940454483,0.0
0.0,0.0,0.0
0.0,2.26396918297,0.0
0.0,2.8969976902,0.0
0.0,0.0,0.0
0.0,0.291263490915,0.0
0.0,0.0,0.0
0.0,3.08048605919,0.0
0.0,3.08048605919,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,3.08048605919,0.0
0.0,0.0,0.0
0.0,3.08048605919,0.0
0.0,3.08048605919,0.0
0.0,3.08048605919,0.0
0.0,2.65827155113,0.0
0.0,3.08048605919,0.0
0.0,3.08048605919,0.0
0.0,3.08048605919,0.0
0.0,3.08048605919,0.0
0.0,0.0,0.0
0.0,3.08048605919,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,3.08048605919,0.0
0.0,3.08048605919,0.0
0.0,0.0,0.0
0.0,3.08048605919,0.0
0.0,3.08048605919,0.0
0.0,3.08048605919,0.0
0.0,3.08048605919,0.0
0.0,3.08048605919,0.0
0.0,3.08048605919,0.0
0.0,2.24087166786,0.0
0.0,0.0,0.0
0.0,0.94860714674,0.0
0.0,3.08048605919,0.0
0.0,3.08048605919,0.0
0.0,3.08048605919,0.0
0.0,3.08048605919,0.0
0.0,3.08048605919,0.0
0.0,0.412472903728,0.0
0.0,3.08048605919,0.0
0.0,3.08048605919,0.0
0.0,3.08048605919,0.0
0.0,3.08048605919,0.0
0.0,3.08048605919,0.0
0.0,0.203653544188,0.0
0.0,3.08048605919,0.0
0.0,0.0,0.0
0.0,0.0713177099824,0.0
0.0,0.0,0.0
0.0,3.08048605919,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,3.08048605919,0.0
0.0,3.08048605919,0.0
0.0,3.08048605919,0.0
0.0,3.08048605919,0.0
0.0,0.0,0.0
0.0,0.108077935874,0.0
0.0,0.51144695282,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,3.08048605919,0.0
0.0,0.414136320353,0.0
0.0,3.08048605919,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,3.08048605919,0.0
0.0,3.08048605919,0.0
0.0,0.0,0.0
0.0,1.77217710018,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,3.08048605919,0.0
0.0,3.08048605919,0.0
0.0,2.4764456749,0.0
0.0,1.66842377186,0.0
0.0,0.0,0.0
0.0,0.579689145088,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,2.47188305855,0.0
0.0,3.08048605919,0.0
0.0,2.25221610069,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.414136320353,0.0
0.0,1.71473670006,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,3.08048605919,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,1.67603695393,0.0
0.0,3.08048605919,0.0
0.0,0.0,0.0
0.0,0.0166788827628,0.0
0.0,3.08048605919,0.0
0.0,2.9407658577,0.0
0.0,3.08048605919,0.0
0.0,3.08048605919,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.960995912552,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,3.08048605919,0.0
0.0,0.0,0.0
0.0,3.08048605919,0.0
0.0,0.168329134583,0.0
0.0,3.08048605919,0.0
0.0,3.08048605919,0.0
0.0,2.85127401352,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,2.86833548546,0.0
0.0,0.0,0.0
0.0,3.08048605919,0.0
0.0,3.08048605919,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,2.65416550636,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0508987307549,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,3.05030012131,0.0
0.0,3.08048605919,0.0
0.0,0.0,0.0
0.0,0.109826855361,0.0
0.0,0.592746317387,0.0
0.0,3.08048605919,0.0
0.0,3.08048605919,0.0
0.0,0.250700950623,0.0
0.0,3.08048605919,0.0
0.0,0.166132256389,0.0
0.0,3.08048605919,0.0
0.0,3.08048605919,0.0
0.0,0.0,0.0
0.0,0.638081848621,0.0
0.0,3.08048605919,0.0
0.0,2.67522192001,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,2.29888892174,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,3.08048605919,0.0
0.0,0.198687165976,0.0
0.0,1.65812849998,0.0
0.0,0.0,0.0
0.0,3.08048605919,0.0
0.0,1.86673510075,0.0
0.0,3.0492181778,0.0
0.0,0.0,0.0
0.0,2.9553565979,0.0
