-6.754799999999999693e-01,-3.209399999999999753e-02,-4.225200000000000067e-01,-7.321699999999999875e-01,4.150499999999999745e-01,1.913100000000000078e-01,4.094400000000000261e-01,4.805599999999999872e-01,-5.236300000000000399e-01,3.363599999999999923e-01,2.498599999999999988e-01,4.760099999999999887e-01,2.831099999999999728e-01,2.323199999999999987e-01,1.379099999999999993e+00,-9.450599999999999973e-03,4.070500000000000229e-01,4.980800000000000227e-01,3.427600000000000091e-01,7.964499999999999792e-04,5.557199999999999918e-01,-4.383099999999999774e-01,3.638500000000000068e-01,-9.151700000000000113e-02,5.476600000000000357e-01,-3.131700000000000039e-01,2.696899999999999853e-01,6.813399999999999457e-01,8.775299999999999767e-02,8.389799999999999480e-01,1.238400000000000056e-01,6.347500000000000364e-01,-2.512499999999999734e-01,6.906799999999999606e-01,3.795100000000000140e-01,4.625600000000000267e-01,-4.931599999999999873e-02,9.498100000000000431e-01,-3.513399999999999856e-01,-2.458200000000000107e-01,-1.196099999999999941e+00,-2.109399999999999886e-01,9.338100000000000289e-01,-8.320100000000000273e-01,2.307899999999999952e-01,1.319299999999999917e+00,8.904800000000000493e-01,-4.159900000000000264e-01,8.618999999999999995e-01,4.219899999999999762e-01,1.543800000000000061e+00,9.778499999999999970e-01,-3.161599999999999966e-01,9.253500000000000059e-01,9.253500000000000059e-01,-2.112999999999999878e-01,-2.112999999999999878e-01,-5.630800000000000249e-01,-2.138199999999999878e+00,2.661899999999999822e-01,1.741200000000000081e+00,-3.755200000000000204e-01,1.082500000000000018e+00,9.785399999999999654e-01,1.053700000000000081e+00,-1.496199999999999974e+00,3.600599999999999912e-01,1.097499999999999920e+00,-8.797900000000000165e-02,9.875300000000000189e-01,-3.286200000000000232e-01,1.125000000000000000e+00,1.709400000000000086e-01,-1.593100000000000072e-01,1.328300000000000036e-01,3.773099999999999787e-01,-3.028399999999999981e-01,3.487299999999999844e-01,-1.954899999999999971e-01,5.483200000000000296e-01,6.277700000000000502e-01,-3.188199999999999923e-01,-6.810399999999999787e-01,-3.248199999999999976e-01,-1.249699999999999978e-01,-1.376100000000000101e+00,9.978399999999999492e-01,-2.509000000000000119e-01
9.725899999999999546e-01,2.748999999999999777e-01,1.899500000000000077e-01,-1.774699999999999944e+00,1.164400000000000102e+00,-1.348899999999999925e-02,4.299900000000000250e-02,1.632000000000000117e-01,7.637000000000000455e-01,8.692900000000000627e-02,-2.691399999999999904e-01,5.287000000000000033e-02,7.482099999999999862e-02,2.323199999999999987e-01,-3.748199999999999865e-01,-1.318000000000000060e+00,1.437599999999999989e-01,5.495299999999999629e-01,1.237800000000000011e-01,9.272899999999999476e-01,-1.762700000000000100e-01,4.168899999999999828e-01,-3.747500000000000137e-02,1.255400000000000071e+00,-9.174300000000000510e-02,1.199899999999999994e-01,-5.070299999999999807e-01,-4.800499999999999767e-01,3.983999999999999764e-01,-7.201300000000000479e-01,-2.501700000000000104e-02,3.610599999999999921e-01,5.691899999999999737e-02,-6.735799999999999566e-01,1.870799999999999963e-01,6.837400000000000144e-01,4.919099999999999862e-02,4.604300000000000059e-01,-5.602099999999999858e-01,-3.949900000000000078e-01,1.052100000000000035e+00,-1.385800000000000087e-01,1.991900000000000059e-01,6.869399999999999951e-01,8.183099999999999818e-01,-5.305600000000000316e-01,1.153900000000000065e-01,1.356000000000000094e+00,3.278499999999999748e-01,4.219899999999999762e-01,-3.327899999999999747e-01,9.267799999999999649e-02,1.558300000000000018e+00,-5.291699999999999876e-02,-5.291699999999999876e-02,-2.085299999999999931e-01,-2.085299999999999931e-01,1.242799999999999905e+00,-1.938300000000000023e-01,3.376000000000000112e-01,1.892500000000000016e-01,1.553600000000000092e+00,7.074599999999999778e-01,6.028900000000000370e-01,-1.243699999999999944e-01,6.501299999999999857e-01,9.070300000000000584e-02,7.524600000000000177e-01,-6.609199999999999520e-01,7.219499999999999806e-01,5.176600000000000090e-01,7.475300000000000278e-01,1.016299999999999981e+00,-8.037099999999999800e-02,-1.508799999999999919e+00,1.231999999999999984e+00,-5.639899999999999775e-02,6.041400000000000103e-01,4.876899999999999985e-02,8.969500000000000250e-01,1.061299999999999910e+00,4.800999999999999712e-03,-7.631599999999999495e-01,5.830499999999999572e-01,-1.792499999999999996e-02,7.921099999999999808e-01,6.813700000000000312e-01,1.636300000000000088e+00
1.133099999999999996e+00,4.371099999999999985e-01,-7.619199999999999584e-02,-5.508699999999999708e-01,4.743899999999999784e-01,4.639999999999999680e-02,3.148900000000000032e-01,8.407799999999999996e-02,1.376199999999999923e-01,6.785800000000000165e-02,8.792099999999999915e-02,2.738099999999999978e-01,5.404500000000000276e-02,2.323199999999999987e-01,4.482999999999999763e-01,-5.474099999999999799e-02,5.194700000000000012e-02,5.377600000000000158e-01,6.230000000000000121e-02,1.208599999999999897e+00,1.626800000000000121e-02,9.117200000000000304e-02,3.541799999999999810e-02,-1.041500000000000065e-01,1.428500000000000048e-01,-2.149099999999999899e-01,-1.453400000000000025e+00,-3.670499999999999874e-01,1.628400000000000125e-01,-7.201300000000000479e-01,-3.544800000000000173e-01,-6.239100000000000201e-02,-3.833599999999999786e-01,-5.677200000000000024e-01,3.538100000000000273e-02,8.236099999999999532e-01,-4.117599999999999733e-02,6.844500000000000028e-01,-1.261500000000000066e+00,-3.655399999999999761e-01,1.447000000000000064e+00,-1.727799999999999891e-01,-1.287600000000000133e-01,1.223500000000000032e+00,1.692099999999999937e+00,-9.044699999999999962e-01,-2.626999999999999891e-01,5.546900000000000164e-01,-1.833100000000000007e-01,4.219899999999999762e-01,4.989600000000000146e-01,-2.262200000000000044e-01,4.407400000000000206e-01,-2.443200000000000094e-01,-2.443200000000000094e-01,-2.114699999999999913e-01,-2.114699999999999913e-01,5.980900000000000105e-01,-3.713299999999999934e-01,2.019299999999999873e+00,-2.404499999999999971e-01,5.069799999999999862e-01,3.136300000000000199e-01,1.605800000000000005e-01,-3.005200000000000093e-01,5.019700000000000273e-01,7.548100000000000642e-02,3.187900000000000178e-01,-9.102999999999999980e-01,4.924899999999999833e-01,4.928899999999999948e-01,1.905600000000000072e-01,1.168900000000000050e+00,-1.098500000000000032e+00,-1.221899999999999986e+00,1.119699999999999918e+00,-1.020000000000000018e+00,6.038000000000000034e-01,9.851100000000000412e-01,8.972499999999999920e-01,9.922800000000000509e-01,9.493200000000000527e-01,1.506899999999999906e-01,5.144600000000000284e-01,-7.715199999999999836e-01,7.580400000000000471e-01,5.609100000000000197e-01,4.058300000000000241e-01
3.435199999999999920e-01,5.085800000000000320e-01,7.430799999999999628e-01,7.336600000000000066e-02,-3.295000000000000151e-01,7.386399999999999910e-02,1.156299999999999967e-01,1.638499999999999956e-01,-5.929900000000000171e-01,1.387400000000000022e-01,3.512199999999999767e-01,2.479999999999999982e-01,1.034100000000000019e-01,2.323199999999999987e-01,-3.810299999999999798e-01,-5.050700000000000189e-01,1.697799999999999865e-01,2.441800000000000082e-01,1.635900000000000132e-01,-4.558400000000000230e-01,3.336200000000000276e-01,-3.873400000000000176e-01,2.953299999999999814e-01,-7.809500000000000330e-01,4.074499999999999789e-01,-1.491500000000000048e+00,-6.626300000000000245e-02,4.510600000000000165e-01,-3.664499999999999980e-01,-7.201300000000000479e-01,1.761200000000000099e+00,1.181300000000000017e+00,1.279900000000000038e+00,5.373400000000000398e-01,4.431700000000000222e-02,9.744099999999999984e-02,-1.558799999999999963e+00,-1.483800000000000119e-01,6.229299999999999837e-01,-6.780300000000000216e-02,-3.879000000000000226e-01,-7.736200000000000021e-02,4.484400000000000053e-01,-4.656400000000000122e-02,1.315800000000000025e-01,5.046300000000000230e-01,-5.179099999999999815e-01,5.396600000000000008e-02,3.431100000000000261e-01,-2.361200000000000188e+00,-6.078200000000000269e-01,-1.576400000000000023e-01,-2.295000000000000095e-01,-4.357199999999999962e-01,-4.357199999999999962e-01,-2.466200000000000059e-01,-2.466200000000000059e-01,4.081500000000000128e-01,5.281799999999999828e-01,-1.406700000000000061e+00,-1.112700000000000022e+00,-5.141099999999999837e-02,1.418500000000000094e+00,9.645200000000000440e-01,-7.188799999999999635e-01,1.756500000000000006e-01,2.358000000000000096e-01,1.519600000000000062e+00,-6.097799999999999887e-01,1.618900000000000006e+00,8.817300000000000137e-01,1.163699999999999957e+00,1.349100000000000021e-01,-5.038300000000000001e-01,-2.855600000000000152e-02,-4.258299999999999863e-01,-2.887700000000000267e-01,-2.917899999999999938e-01,2.731999999999999984e-01,2.664700000000000055e-02,1.766199999999999992e-01,2.917899999999999938e-01,1.655599999999999961e+00,9.048599999999999977e-01,-1.874200000000000088e+00,9.784599999999999964e-01,1.512499999999999956e+00,-3.158299999999999996e-01
-2.801799999999999846e-01,1.366500000000000048e+00,6.061699999999999866e-01,-3.713500000000000134e-01,-6.346199999999999619e-01,-1.163600000000000051e-01,-6.477499999999999925e-02,-5.904399999999999649e-01,1.092500000000000027e+00,-2.871299999999999963e-01,-7.021899999999999809e-01,-2.249100000000000057e-02,-2.239299999999999902e-01,2.323199999999999987e-01,-4.940300000000000247e-02,-8.738500000000000156e-01,-3.466000000000000192e-01,2.906699999999999839e-01,-2.373099999999999932e-01,4.144800000000000151e-01,-1.079299999999999982e-01,3.619899999999999785e-01,2.562099999999999933e-01,1.129899999999999904e+00,-1.415099999999999969e-01,1.723899999999999988e+00,1.308000000000000052e+00,-2.496800000000000130e-01,8.715000000000000524e-01,-7.201300000000000479e-01,1.094400000000000039e+00,8.580100000000000504e-01,1.621199999999999974e+00,-1.463299999999999879e-01,6.667899999999999938e-01,7.318199999999999705e-02,1.558899999999999952e+00,2.211300000000000043e+00,-2.239400000000000002e-01,3.405799999999999939e-01,1.455000000000000071e+00,-2.274299999999999933e-01,2.562599999999999878e-01,1.014400000000000024e-01,-4.569799999999999973e-01,-1.483300000000000063e+00,4.922300000000000286e-02,1.439799999999999969e+00,4.557100000000000040e-02,4.219899999999999762e-01,2.437300000000000022e-01,-3.744600000000000012e-02,1.409599999999999964e+00,3.086200000000000054e-01,3.086200000000000054e-01,-2.296300000000000008e-01,-2.296300000000000008e-01,1.359299999999999953e+00,-4.170900000000000163e-01,9.098500000000000476e-01,2.603199999999999958e-01,1.372700000000000031e+00,-2.779099999999999904e-01,2.107499999999999929e-01,-8.032799999999999663e-02,-7.072100000000000053e-01,-5.042699999999999960e-01,-2.792600000000000082e-01,-1.040100000000000025e+00,-5.620000000000000551e-01,1.129000000000000004e+00,1.869799999999999934e-02,-2.680799999999999850e-01,1.115699999999999914e+00,-1.323800000000000088e+00,-4.542700000000000071e-01,1.140099999999999891e+00,-6.024800000000000155e-01,1.112400000000000055e+00,-1.420800000000000014e-02,8.435900000000000343e-02,9.812899999999999956e-01,3.126700000000000035e-01,1.056100000000000039e+00,-5.762300000000000200e-01,4.465399999999999925e-01,-1.088100000000000067e+00,1.335499999999999909e+00
-9.711200000000000387e-02,4.435299999999999798e-01,4.207899999999999974e-01,5.664500000000000091e-01,4.844800000000000217e-01,1.539600000000000135e-01,2.537200000000000011e-01,1.015999999999999959e-01,-1.464400000000000077e-02,9.871099999999999319e-02,-1.242400000000000032e-01,2.208400000000000085e-01,1.667899999999999938e-01,2.323199999999999987e-01,3.265700000000000269e-01,-2.051499999999999990e-01,4.449600000000000083e-02,4.081500000000000128e-01,5.190700000000000175e-02,1.089199999999999946e+00,4.479600000000000248e-02,2.374100000000000099e-01,-3.995600000000000263e-01,-5.061200000000000143e-01,9.599399999999999600e-02,9.398100000000000342e-01,-2.365800000000000125e+00,-1.382099999999999995e-01,1.373199999999999976e+00,-7.201300000000000479e-01,-9.809600000000000541e-01,-7.279200000000000115e-01,-1.437699999999999916e-02,-2.099399999999999877e-01,1.231399999999999995e-01,4.356900000000000217e-01,1.250399999999999956e+00,2.527499999999999747e-01,8.041599999999999859e-01,-4.909999999999999920e-01,2.661600000000000077e-01,-2.793399999999999772e-01,-8.568099999999999605e-01,4.469500000000000139e-01,2.238300000000000178e+00,-7.558099999999999818e-01,-1.170099999999999918e+00,2.306599999999999984e+00,-8.012799999999999923e-01,-2.361200000000000188e+00,4.446899999999999742e-01,-1.005800000000000027e+00,2.191800000000000193e+00,-1.243800000000000017e+00,-1.243800000000000017e+00,-2.298600000000000088e-01,-2.298600000000000088e-01,2.464100000000000179e+00,1.434399999999999897e+00,1.905699999999999950e+00,-1.286599999999999966e+00,2.276400000000000201e+00,-2.002499999999999947e+00,-1.900600000000000067e+00,-1.159299999999999997e+00,1.472299999999999942e+00,1.382300000000000084e+00,-1.994899999999999896e+00,-1.602100000000000080e+00,-1.959699999999999998e+00,1.554899999999999949e+00,-1.983400000000000052e+00,1.565099999999999936e+00,1.277199999999999891e+00,8.636700000000000488e-01,1.695599999999999996e+00,1.443100000000000049e+00,1.770799999999999930e+00,3.064500000000000002e-01,1.065600000000000103e+00,9.958599999999999675e-01,2.780299999999999994e-01,1.065499999999999892e+00,1.485300000000000065e+00,-9.482300000000000451e-02,1.316300000000000026e+00,-1.825900000000000079e+00,2.014100000000000001e+00
-1.904700000000000004e-01,6.010499999999999732e-01,-2.348699999999999954e-01,-4.108299999999999730e-01,6.422099999999999476e-01,2.617399999999999727e-01,4.443900000000000072e-01,3.959699999999999886e-01,6.014399999999999746e-01,3.548499999999999988e-01,6.397199999999999553e-01,4.097000000000000086e-01,3.245100000000000207e-01,2.323199999999999987e-01,1.358699999999999908e-01,-9.230000000000000426e-01,4.189200000000000146e-01,4.720400000000000151e-01,3.781399999999999761e-01,3.408100000000000018e-01,4.077500000000000013e-01,-9.311500000000000332e-02,5.233299999999999619e-01,6.989400000000000057e-01,3.989400000000000168e-01,1.862600000000000089e-01,9.953300000000000480e-01,4.637200000000000211e-01,1.207300000000000040e-02,-7.201300000000000479e-01,-4.110800000000000010e-01,-2.043899999999999884e-01,1.468200000000000061e-02,3.316000000000000059e-01,6.900900000000000090e-02,5.505799999999999583e-01,2.431999999999999995e-01,2.042499999999999871e-01,2.637999999999999790e-01,1.276100000000000012e+00,-1.527900000000000091e-01,-1.516000000000000125e-01,-3.648899999999999921e-01,3.142499999999999738e-01,-3.602199999999999847e-01,-1.130400000000000071e+00,-4.895599999999999952e-01,-1.307399999999999896e+00,-3.664100000000000135e-01,4.219899999999999762e-01,-1.132299999999999973e-01,-5.234199999999999964e-01,-1.130800000000000027e+00,-7.547199999999999465e-01,-7.547199999999999465e-01,-2.147300000000000042e-01,-2.147300000000000042e-01,-1.292300000000000004e+00,9.405799999999999716e-01,-9.434700000000000031e-02,-3.954199999999999937e-01,-1.133499999999999952e+00,-1.329599999999999893e+00,-9.968399999999999483e-01,-7.078699999999999992e-01,7.764400000000000190e-01,-4.828299999999999814e-01,-1.431000000000000050e+00,-8.597700000000000342e-01,-1.503400000000000070e+00,6.664299999999999391e-02,-1.320400000000000018e+00,9.809199999999999864e-02,7.628700000000000481e-01,4.226800000000000002e-01,-9.618399999999999173e-03,1.114700000000000024e+00,4.163799999999999724e-01,-2.161099999999999827e-02,5.351400000000000080e-03,-3.259099999999999775e-01,3.890500000000000208e-02,5.282300000000000190e-03,8.259400000000000075e-02,1.315700000000000092e+00,3.832699999999999996e-01,-1.518999999999999906e+00,-8.468599999999999461e-01
-8.078600000000000225e-01,5.671600000000000252e-02,3.635599999999999943e-01,-1.807099999999999929e+00,-5.205699999999999772e-01,6.368400000000000449e-02,2.269599999999999951e-01,3.765100000000000113e-01,2.167300000000000004e+00,2.006900000000000073e-01,7.596399999999999819e-01,8.966399999999999371e-02,1.364499999999999880e-01,2.323199999999999987e-01,-3.901999999999999913e-02,2.553500000000000214e-01,2.785199999999999898e-01,4.559699999999999864e-01,1.951199999999999879e-01,4.821900000000000075e-01,6.847200000000000508e-02,2.471200000000000063e+00,5.246899999999999897e-01,7.969699999999999562e-01,-1.639900000000000038e-02,1.886299999999999921e-01,3.988800000000000123e-01,-2.848499999999999990e-02,4.804100000000000037e-01,2.467999999999999972e+00,2.141699999999999993e-01,-2.281100000000000072e-01,-3.012400000000000147e-03,-3.489799999999999847e-02,4.411200000000000121e-01,4.080099999999999838e-01,6.493799999999999573e-01,-3.231899999999999773e-01,1.576400000000000023e+00,1.585299999999999931e+00,-1.103900000000000103e+00,-1.186500000000000055e-01,-2.665000000000000147e-01,2.212200000000000166e+00,6.072600000000000220e-01,1.477400000000000047e+00,-2.437999999999999889e-01,-7.823200000000000154e-01,-3.130000000000000004e-01,4.219899999999999762e-01,-3.744100000000000206e-01,-2.669500000000000206e-01,-9.747299999999999853e-01,-9.544999999999999318e-02,-9.544999999999999318e-02,-2.222899999999999876e-01,-2.222899999999999876e-01,-6.406100000000000128e-01,-7.443800000000000416e-01,4.958400000000000307e-02,-3.370700000000000085e-02,-9.459899999999999975e-01,7.115700000000000358e-01,6.041199999999999903e-01,-2.344600000000000017e-01,-7.291499999999999648e-01,9.061099999999999710e-01,7.079400000000000137e-01,3.226999999999999869e+00,7.311800000000000521e-01,-2.183600000000000124e-02,5.840600000000000236e-01,-1.346700000000000119e-01,8.509200000000000097e-01,6.991500000000000492e-01,5.462299999999999933e-01,9.829400000000000359e-01,-6.793499999999999539e-02,-6.982500000000000373e-01,-1.960699999999999943e-01,-5.016100000000000003e-01,-7.919500000000000428e-01,-4.291200000000000014e-01,-7.592000000000000137e-02,-2.304100000000000037e-01,7.851599999999999691e-01,7.704199999999999937e-01,-1.057500000000000107e+00
-2.568499999999999783e+00,7.614999999999999547e-01,2.702300000000000257e-01,-1.171599999999999975e+00,-1.088999999999999968e+00,4.228799999999999920e-02,4.336999999999999744e-01,1.965800000000000047e-01,2.021399999999999864e+00,1.111100000000000004e-01,-1.967800000000000105e-01,4.108600000000000030e-01,1.003600000000000048e-01,2.323199999999999987e-01,-3.310100000000000264e-01,3.498700000000000143e-01,1.567900000000000127e-01,5.425999999999999712e-01,1.041600000000000026e-01,4.640099999999999780e-01,3.927499999999999880e-01,2.599499999999999922e+00,4.070500000000000229e-01,7.063099999999999934e-01,3.389699999999999935e-01,2.064499999999999780e+00,1.308400000000000007e+00,4.028999999999999804e-01,1.012899999999999912e+00,3.955299999999999816e+00,1.883299999999999974e+00,-1.399499999999999911e-01,1.780399999999999983e+00,3.049799999999999733e-01,6.783799999999999830e-01,4.727899999999999880e-01,1.433100000000000041e+00,-9.839200000000000168e-01,2.298999999999999932e-01,1.564200000000000035e+00,-1.441999999999999948e+00,-1.145199999999999968e-01,-3.189699999999999758e-01,2.176699999999999857e+00,-3.129399999999999959e-01,1.821399999999999908e+00,-4.706500000000000128e-01,-7.436800000000000355e-02,-4.274399999999999866e-01,4.219899999999999762e-01,-3.115299999999999736e-01,-4.370399999999999840e-01,-4.767400000000000110e-02,-3.506500000000000172e-01,-3.506500000000000172e-01,-2.432900000000000063e-01,-2.432900000000000063e-01,1.747100000000000042e-02,2.528500000000000192e-01,-3.391700000000000270e-01,-3.847099999999999964e-01,-4.512000000000000038e-02,4.372300000000000075e-01,5.533299999999999885e-01,-5.207100000000000062e-01,-6.541900000000000492e-01,2.510700000000000154e-01,2.652700000000000058e-01,3.942000000000000171e+00,2.610100000000000198e-01,7.235000000000000320e-01,4.734999999999999765e-01,-3.374099999999999877e-01,-1.367599999999999927e+00,7.030100000000000238e-01,-5.686200000000000282e-02,-1.063499999999999890e+00,-4.304000000000000048e-01,5.873199999999999532e-01,-2.579799999999999871e-01,-6.329700000000000326e-01,4.766000000000000236e-01,1.087100000000000011e-01,6.607300000000000395e-01,4.998500000000000165e-01,9.302300000000000013e-01,3.814299999999999913e-01,-6.378699999999999648e-02
5.467100000000000293e-01,8.787899999999999601e-01,-2.527099999999999833e-02,-4.286499999999999755e-01,1.278799999999999937e+00,1.916499999999999870e-01,6.478300000000000169e-01,2.184699999999999975e-01,5.473200000000000114e-03,2.457600000000000062e-01,1.803899999999999948e-01,7.136799999999999811e-01,2.747100000000000097e-01,2.323199999999999987e-01,-3.437600000000000100e-01,1.016299999999999981e+00,2.698900000000000188e-01,6.055599999999999872e-01,3.066800000000000082e-01,4.496100000000000096e-01,6.925900000000000389e-01,-5.567900000000000071e-01,3.066900000000000182e-01,-1.431599999999999984e+00,7.250100000000000433e-01,-1.160800000000000054e+00,-7.809099999999999375e-02,7.077200000000000157e-01,2.089600000000000138e-02,-7.201300000000000479e-01,4.410700000000000176e-01,1.135799999999999921e+00,-2.373599999999999877e-01,5.290700000000000403e-01,5.458600000000000119e-01,6.775600000000000511e-01,-7.584600000000000231e-01,1.046899999999999942e+00,-9.381399999999999739e-01,7.105500000000000149e-01,-1.111900000000000110e+00,-1.320800000000000030e-01,1.720900000000000096e+00,-2.944599999999999995e-01,3.352299999999999724e-01,1.536899999999999933e+00,2.119299999999999962e+00,-1.947599999999999998e+00,1.739300000000000068e+00,4.219899999999999762e-01,-4.895100000000000007e-01,2.158500000000000085e+00,-1.418600000000000083e+00,2.435299999999999798e+00,2.435299999999999798e+00,-2.451000000000000123e-01,-2.451000000000000123e-01,-2.054800000000000182e+00,5.100599999999999579e-01,1.038100000000000023e+00,7.258599999999999497e-01,-1.103799999999999892e+00,1.507300000000000084e+00,9.456299999999999706e-01,2.595000000000000195e+00,-4.568999999999999728e-01,-4.274199999999999701e-03,1.673599999999999977e+00,2.652899999999999814e+00,1.712399999999999922e+00,3.227300000000000169e-01,1.311299999999999910e+00,1.375899999999999901e-01,-2.929100000000000037e-01,-1.995600000000000041e+00,3.637000000000000233e-01,-6.370299999999999851e-01,3.677500000000000213e-01,-2.746399999999999952e-01,8.174900000000000500e-01,7.057299999999999685e-01,-3.181800000000000184e-01,-3.510900000000000132e-01,3.097599999999999798e-01,2.598100000000000076e+00,1.019200000000000106e+00,1.767900000000000027e+00,-8.278499999999999748e-01
