-5.162900000000000267e-01,-5.162900000000000267e-01,-4.246199999999999974e-01,-4.246199999999999974e-01,-5.865399999999999503e-01,-5.865399999999999503e-01,-5.955200000000000493e-01,-5.969799999999999551e-01,-6.466600000000000126e-01,-5.891199999999999770e-01,-5.723899999999999544e-01,-5.756000000000000005e-01,-5.756000000000000005e-01,-5.293299999999999672e-01,-5.378399999999999848e-01,-5.960499999999999687e-01,-5.960499999999999687e-01,-6.061299999999999466e-01,-6.061299999999999466e-01,-4.145400000000000196e-01,-4.262200000000000016e-02,2.111300000000000121e-01,8.211500000000000465e-01,1.196199999999999930e+00,1.339599999999999902e+00,-9.807299999999999698e-03,8.340999999999999526e-01,7.735100000000000309e-01,4.457900000000000196e-01,4.099599999999999911e-01,4.373300000000000104e-02,2.247699999999999976e-01,2.251399999999999846e+00,4.025500000000000189e-01,-4.283000000000000140e-01,-4.283000000000000140e-01,1.223600000000000021e+00,8.929099999999999815e-01,-5.076699999999999546e-01,-4.601299999999999835e-01,-1.057800000000000060e-02,-3.266600000000000059e-01,3.590700000000000003e-01,-5.688600000000000323e-01,3.632600000000000051e+00,-1.183600000000000069e-01,-4.344799999999999773e-01,-5.371500000000000163e-01,-5.371500000000000163e-01,-2.952500000000000124e+00,3.131400000000000183e+00,1.111599999999999921e+00,-1.046200000000000019e+00,-6.051999999999999602e-01,-3.350600000000000106e-02,-6.035000000000000364e-01,-7.947199999999999820e-01,-1.084900000000000031e-01,8.509400000000000297e-01,5.752099999999999991e-01,1.098899999999999988e+00,-5.365400000000000169e-01,4.930300000000000238e-01,1.149899999999999922e+00,1.079599999999999893e+00,-3.751099999999999990e-01,-4.008200000000000096e-01,3.146799999999999820e+00,-4.219499999999999917e-01,-8.398600000000000509e-01,-4.373600000000000265e-01,-3.034200000000000230e-01,2.299900000000000055e+00,1.677100000000000035e+00,-1.931300000000000017e+00,1.832000000000000073e+00,-4.087799999999999767e-01,-9.188899999999999846e-01
-4.430200000000000110e-02,-4.430200000000000110e-02,-2.045500000000000096e-02,-2.045500000000000096e-02,8.901199999999999390e-02,8.901199999999999390e-02,-4.359000000000000097e-01,-4.374100000000000210e-01,-4.669300000000000117e-01,-4.310999999999999832e-01,-4.174399999999999777e-01,-1.367100000000000086e-02,-1.367100000000000086e-02,-3.836100000000000065e-01,-3.940500000000000114e-01,6.743100000000000482e-02,6.743100000000000482e-02,3.637400000000000078e-01,3.637400000000000078e-01,-2.938399999999999901e-01,3.583699999999999993e-03,1.218899999999999983e-01,-3.141999999999999793e-01,-5.850600000000000245e-01,-1.262800000000000034e-01,3.225199999999999734e-01,2.459099999999999897e-01,2.505499999999999949e-01,4.896799999999999764e-02,4.063899999999999735e-01,-1.072399999999999916e-02,-6.884200000000000041e-02,-6.871199999999999530e-01,-3.588000000000000078e-01,8.651499999999999746e-01,8.651499999999999746e-01,9.181999999999999190e-03,-9.897899999999999754e-02,-5.732300000000000173e-01,2.153299999999999936e-01,1.507100000000000106e-01,-9.812400000000000011e-01,4.610500000000000154e-01,-6.592200000000000282e-01,-6.367699999999999472e-01,-2.329799999999999927e-02,-5.220500000000000140e-01,5.532200000000000450e-01,5.532200000000000450e-01,8.136700000000000044e-01,-5.641300000000000203e-01,8.525199999999999445e-02,-1.003400000000000070e+00,-6.769300000000000317e-01,-5.067300000000000137e-01,-9.623899999999999677e-01,-8.729099999999999637e-01,7.088300000000000156e-02,-7.780499999999999916e-02,-5.959200000000000053e-01,-3.877499999999999836e-01,-9.718900000000000317e-01,-5.996899999999999453e-01,-3.445500000000000229e-01,1.189800000000000024e-01,-5.020200000000000218e-01,-3.993499999999999828e-01,-6.342900000000000205e-01,4.937699999999999867e-01,9.076400000000000023e-01,-1.122000000000000108e+00,4.354000000000000231e-02,-8.253300000000000081e-01,-4.956499999999999795e-01,2.560799999999999743e-01,2.029900000000000038e-01,-1.069900000000000073e+00,8.860599999999999588e-01
7.990600000000000480e-02,7.990600000000000480e-02,5.532700000000000118e-02,5.532700000000000118e-02,2.048300000000000121e-01,2.048300000000000121e-01,1.288199999999999901e-01,1.271700000000000053e-01,1.486599999999999866e-01,1.306799999999999906e-01,1.388399999999999912e-01,1.084900000000000031e-01,1.084900000000000031e-01,1.559399999999999953e-01,1.296200000000000130e-01,2.570000000000000062e-01,2.570000000000000062e-01,5.022900000000000142e-01,5.022900000000000142e-01,5.089799999999999880e-02,7.861099999999999338e-03,2.108099999999999863e+00,1.838400000000000034e+00,3.503200000000000203e-01,2.051900000000000113e-01,3.415300000000000002e-01,8.553600000000000092e-01,8.609400000000000386e-01,-6.178700000000000303e-01,4.184800000000000186e-01,4.016000000000000125e-01,6.421299999999999786e-01,-2.648199999999999998e-01,-4.546200000000000241e-01,6.855099999999999527e-01,6.855099999999999527e-01,4.671699999999999742e-01,-3.304799999999999960e-01,-5.482900000000000551e-01,9.379800000000000360e-01,2.254000000000000004e+00,2.453100000000000003e-01,4.865700000000000025e-01,-5.550500000000000433e-01,-2.402100000000000068e-01,3.116300000000000181e-01,-4.945399999999999796e-01,5.077899999999999636e-01,5.077899999999999636e-01,4.152299999999999880e-01,-3.956999999999999962e-01,6.453200000000000047e-01,1.857100000000000070e-02,-6.247200000000000530e-01,-5.088700000000000445e-01,-6.837499999999999689e-01,-3.374300000000000077e-01,2.260500000000000009e-01,1.277900000000000036e+00,-2.255000000000000060e-03,-2.189500000000000057e-01,-7.732999999999999874e-01,-6.412999999999999812e-01,3.453599999999999726e-02,5.773700000000000498e-01,-4.718399999999999817e-01,1.245700000000000029e+00,-3.445400000000000129e-01,2.428799999999999848e+00,-1.364800000000000041e-02,-8.001899999999999569e-01,4.630499999999999894e-02,-9.676600000000000479e-02,1.487400000000000111e-01,-6.332200000000000328e-02,5.990600000000000369e-01,-7.940000000000000391e-01,-8.222899999999999654e-02
-2.181899999999999951e-01,-2.181899999999999951e-01,-1.972800000000000109e-01,-1.972800000000000109e-01,-1.889299999999999868e-01,-1.889299999999999868e-01,-5.227100000000000080e-01,-5.241900000000000448e-01,-5.162700000000000067e-01,-5.241900000000000448e-01,-5.231200000000000294e-01,-2.091300000000000103e-01,-2.091300000000000103e-01,-5.265699999999999825e-01,-5.310099999999999820e-01,-1.932200000000000029e-01,-1.932200000000000029e-01,-2.135700000000000098e-01,-2.135700000000000098e-01,-5.489699999999999580e-01,-5.534499999999999975e-01,7.448299999999999921e-01,1.276899999999999924e+00,8.964800000000000546e-02,3.361600000000000144e-01,-3.836200000000000165e-01,8.508499999999999952e-01,8.536599999999999744e-01,4.010400000000000076e-01,4.174399999999999777e-01,6.065800000000000081e-01,1.019300000000000095e+00,-1.320500000000000007e-01,6.542999999999999927e-01,1.286100000000000021e-01,1.286100000000000021e-01,2.406699999999999950e-01,1.087299999999999933e+00,-2.658800000000000052e-01,-2.243700000000000028e+00,4.891099999999999892e-01,2.843899999999999900e-02,3.317100000000000048e-01,-1.708600000000000119e-01,4.682200000000000251e-02,1.281799999999999884e-01,-2.666299999999999781e-01,3.942100000000000048e-01,3.942100000000000048e-01,-1.406300000000000106e+00,-7.532400000000000206e-02,9.296100000000000196e-02,1.556299999999999906e-01,-1.475200000000000122e-01,-6.691900000000000626e-02,2.877600000000000158e-01,4.660299999999999859e-02,-1.725399999999999989e-01,2.476900000000000102e+00,-4.888799999999999812e-01,-1.327699999999999991e-01,1.689199999999999868e-01,1.007100000000000106e+00,-1.764900000000000080e-01,1.310000000000000053e-01,-2.265000000000000069e-01,8.679099999999999593e-01,-2.342200000000000115e-01,1.074300000000000033e+00,1.273499999999999910e-01,2.220300000000000051e-01,-4.254999999999999893e-01,7.374300000000000299e-01,2.657800000000000162e-01,-1.338899999999999979e+00,-1.603999999999999870e-01,1.581899999999999973e-01,2.869499999999999829e-01
4.028499999999999859e-01,4.028499999999999859e-01,2.826699999999999768e-01,2.826699999999999768e-01,5.151999999999999913e-01,5.151999999999999913e-01,-7.000600000000000156e-01,-7.015000000000000124e-01,-6.725799999999999557e-01,-6.958800000000000541e-01,-6.836499999999999799e-01,5.726900000000000324e-01,5.726900000000000324e-01,-7.497599999999999820e-01,-7.189699999999999980e-01,6.124399999999999844e-01,6.124399999999999844e-01,5.946599999999999664e-01,5.946599999999999664e-01,-7.702599999999999447e-01,-7.605100000000000193e-01,-2.525999999999999912e-01,-2.660299999999999887e-01,-8.381399999999999961e-02,3.590599999999999903e-01,-5.553299999999999903e-01,3.169000000000000150e-01,3.188900000000000068e-01,-5.730100000000000193e-01,3.661200000000000010e-01,1.333699999999999886e-01,1.870199999999999918e-01,-1.825299999999999978e-01,-2.043600000000000139e-01,-1.228999999999999954e-01,-1.228999999999999954e-01,3.653199999999999781e-01,1.912899999999999878e-01,-4.442900000000000182e-01,6.598500000000000476e-01,-3.088000000000000189e-01,1.042099999999999971e-01,3.988800000000000123e-01,-4.920300000000000229e-01,-1.573499999999999899e-01,1.839500000000000024e-01,-4.260599999999999943e-01,4.396399999999999753e-01,4.396399999999999753e-01,1.993900000000000117e-01,-2.224500000000000088e-01,4.334399999999999920e-01,-5.723599999999999799e-01,-4.817100000000000271e-01,1.243900000000000006e+00,-2.400899999999999979e-01,-6.132800000000000473e-01,1.021800000000000069e-01,-1.744499999999999940e-01,3.247700000000000031e-01,-1.163700000000000012e-01,-2.766500000000000070e-01,-2.126899999999999902e-01,-6.657100000000000517e-02,4.667799999999999727e-01,-4.093800000000000217e-01,-8.631400000000000183e-01,1.559800000000000075e+00,-4.904800000000000271e-01,-7.689399999999999569e-01,-3.439599999999999880e-01,2.165199999999999902e-01,4.178100000000000147e-01,2.234099999999999975e-01,2.029900000000000038e-01,-3.774399999999999977e-01,-3.676200000000000023e-01,-7.402800000000000491e-01
1.644900000000000029e+00,1.644900000000000029e+00,1.722499999999999920e+00,1.722499999999999920e+00,1.692199999999999926e+00,1.692199999999999926e+00,-2.100200000000000122e-01,-2.115799999999999903e-01,-1.926499999999999879e-01,-2.079400000000000137e-01,-1.995800000000000074e-01,1.623299999999999965e+00,1.623299999999999965e+00,-2.535600000000000076e-01,-2.325099999999999945e-01,1.631399999999999961e+00,1.631399999999999961e+00,1.633799999999999919e+00,1.633799999999999919e+00,-2.782999999999999918e-01,-3.001699999999999924e-01,7.571200000000000152e-01,2.791699999999999737e-01,1.701799999999999979e-01,-7.988499999999999490e-01,3.123900000000000010e-01,7.412199999999999900e-01,7.463999999999999524e-01,-8.827599999999999891e-01,4.174800000000000177e-01,-2.258199999999999930e-01,-2.646200000000000219e-01,-7.620900000000000452e-01,-5.182999999999999829e-01,1.170600000000000085e+00,1.170600000000000085e+00,-8.797300000000000120e-01,-5.188599999999999879e-01,-4.003700000000000037e-01,4.586999999999999966e-01,9.116400000000000059e-01,1.166699999999999959e-01,4.944000000000000061e-01,-4.930100000000000038e-01,-5.427300000000000457e-01,-1.892199999999999993e-01,-4.214899999999999758e-01,1.825299999999999923e+00,1.825299999999999923e+00,-1.175100000000000033e-01,-6.210599999999999454e-01,-5.371599999999999708e-01,-7.302999999999999492e-01,-4.666600000000000192e-01,7.429400000000000448e-01,-2.063399999999999956e-01,-6.317399999999999682e-01,-1.593999999999999861e-01,-2.211400000000000032e-01,-7.040100000000000247e-01,-5.817200000000000149e-01,-1.394700000000000106e-01,-4.665300000000000002e-01,-6.886799999999999589e-01,-7.630799999999999805e-01,-4.965899999999999759e-01,1.332100000000000062e+00,-1.893600000000000005e-01,6.597199999999999731e-01,1.550999999999999934e+00,-6.137899999999999467e-01,-1.278900000000000037e-01,-1.013800000000000034e+00,-7.648099999999999898e-01,2.571100000000000052e-01,1.102700000000000014e+00,-3.462299999999999822e-01,1.308100000000000041e+00
4.276900000000000146e-01,4.276900000000000146e-01,1.563700000000000090e-01,1.563700000000000090e-01,3.748900000000000010e-01,3.748900000000000010e-01,-3.976299999999999835e-01,-3.991500000000000048e-01,-3.641900000000000137e-01,-3.883300000000000085e-01,-3.656800000000000050e-01,4.994000000000000106e-01,4.994000000000000106e-01,-3.753000000000000225e-01,-3.876399999999999846e-01,5.176500000000000545e-01,5.176500000000000545e-01,5.253900000000000237e-01,5.253900000000000237e-01,-3.990000000000000213e-01,-5.294900000000000162e-01,3.449699999999999989e+00,3.109900000000000109e+00,2.365000000000000213e+00,1.294399999999999995e+00,1.386100000000000110e+00,8.563100000000000156e-01,8.555399999999999672e-01,-3.076799999999999979e+00,4.184800000000000186e-01,-2.392100000000000129e-02,-5.098799999999999860e-02,2.780199999999999783e+00,2.296600000000000030e-01,2.853599999999999973e-03,2.853599999999999973e-03,1.439300000000000024e+00,7.355599999999999916e-01,1.871300000000000047e-02,1.487300000000000066e+00,3.362800000000000011e+00,-6.816499999999999782e-01,3.916700000000000181e-01,2.240099999999999869e-01,2.924399999999999888e+00,-1.000999999999999945e-01,-7.952599999999999947e-02,-1.218599999999999905e+00,-1.218599999999999905e+00,3.112500000000000266e-01,3.354999999999999982e+00,1.967300000000000049e+00,4.516299999999999759e-01,4.296200000000000019e-01,-1.563199999999999867e-01,7.872900000000000453e-01,7.012399999999999745e-01,-3.780100000000000127e-02,9.894999999999999629e-02,1.973400000000000043e+00,1.015700000000000047e+00,5.761100000000000110e-01,4.119600000000000151e+00,1.581800000000000095e+00,1.709400000000000031e+00,-8.222300000000000442e-02,6.427300000000000235e-01,-4.893500000000000072e-01,2.695800000000000196e+00,-1.564100000000000046e+00,5.440300000000000136e-01,-1.388699999999999934e-01,2.058899999999999952e+00,2.392599999999999838e+00,1.301499999999999879e-01,-3.048500000000000168e-02,5.114400000000000057e-01,-1.663599999999999968e+00
-8.392300000000000315e-01,-8.392300000000000315e-01,-8.035299999999999665e-01,-8.035299999999999665e-01,-8.391800000000000370e-01,-8.391600000000000170e-01,-5.021799999999999597e-01,-5.036699999999999511e-01,-4.957699999999999885e-01,-5.036899999999999711e-01,-5.026599999999999957e-01,-8.199199999999999822e-01,-8.199199999999999822e-01,-5.062699999999999978e-01,-5.105600000000000138e-01,-7.856199999999999850e-01,-7.856199999999999850e-01,-8.139600000000000168e-01,-8.139600000000000168e-01,-5.288500000000000423e-01,-5.346199999999999841e-01,-1.905100000000000127e-01,-3.861299999999999732e-01,6.873899999999999455e-02,6.930500000000000549e-01,-2.935599999999999876e-01,1.265900000000000081e-01,1.276700000000000057e-01,-2.081000000000000072e-01,3.774000000000000132e-01,2.512499999999999734e-01,1.009599999999999942e-01,5.980200000000000099e-02,9.364999999999999991e-01,-1.092999999999999972e+00,-1.092999999999999972e+00,5.915399999999999547e-01,1.270299999999999985e+00,-3.501500000000000168e-01,-4.373199999999999865e-01,-5.202599999999999447e-01,-1.359699999999999909e+00,2.520499999999999963e-01,-2.950599999999999890e-01,-9.511500000000000510e-02,1.581599999999999950e-01,-3.204500000000000126e-01,-1.150500000000000078e+00,-1.150500000000000078e+00,1.925699999999999912e-01,-1.848899999999999988e-01,6.086500000000000243e-01,-1.345699999999999952e-01,-3.310100000000000264e-01,-3.540499999999999758e-01,4.313700000000000173e-02,-1.425700000000000023e-01,3.126800000000000135e-01,2.145299999999999985e-01,-2.284100000000000019e-01,1.748800000000000077e-01,-8.896299999999999347e-03,-5.898600000000000509e-01,1.728099999999999914e-01,5.246399999999999952e-01,-2.860699999999999910e-01,-2.050099999999999978e-01,-2.439600000000000102e-01,-6.731500000000000261e-01,3.984500000000000264e-01,4.129200000000000231e-02,1.186799999999999938e-01,3.096800000000000108e-01,4.093899999999999761e-01,-6.274800000000000377e-01,6.582499999999999810e-03,1.767099999999999921e-02,2.601999999999999869e-01
-2.927199999999999802e-01,-2.927199999999999802e-01,-1.972800000000000109e-01,-1.972800000000000109e-01,-3.514499999999999846e-01,-3.514499999999999846e-01,-4.405700000000000172e-01,-4.420799999999999730e-01,-4.073499999999999899e-01,-4.156699999999999839e-01,-3.619700000000000140e-01,-3.557199999999999807e-01,-3.557199999999999807e-01,-5.228800000000000114e-01,-4.610899999999999999e-01,-4.064900000000000180e-01,-4.064900000000000180e-01,-4.444899999999999962e-01,-4.444899999999999962e-01,-5.928600000000000536e-01,-4.405000000000000027e-01,-5.883000000000000451e-01,-8.930700000000000305e-01,-8.157400000000000206e-01,-8.307999999999999829e-01,6.860600000000000032e-01,-1.074000000000000066e+00,-1.074000000000000066e+00,8.062799999999999967e-01,2.261199999999999877e-01,-1.239200000000000024e-01,-1.738899999999999890e-01,-6.509599999999999831e-01,-4.889800000000000257e-01,-6.618399999999999839e-01,-6.618399999999999839e-01,-9.464700000000000335e-01,-4.278600000000000181e-01,-3.375799999999999912e-01,-4.591100000000000181e-01,-4.962900000000000089e-01,5.448199999999999932e+00,2.966699999999999893e-01,-2.860300000000000065e-01,-6.204100000000000170e-01,-9.964300000000000587e-03,-2.500899999999999790e-01,-1.082300000000000040e+00,-1.082300000000000040e+00,-7.087299999999999711e-01,-5.397399999999999975e-01,-8.304500000000000215e-01,1.636100000000000110e+00,-3.708400000000000030e-01,1.110200000000000076e+00,-2.184699999999999837e-02,1.004899999999999960e-01,-3.100800000000000084e-02,7.688000000000000389e-01,-1.641600000000000004e-02,-5.876000000000000112e-01,2.046299999999999855e-02,-5.550100000000000033e-01,-7.020300000000000429e-01,-9.745700000000000474e-01,-1.929099999999999981e-01,5.614200000000000301e-01,1.957300000000000040e+00,-1.075499999999999901e+00,-4.088600000000000012e-01,1.420899999999999941e-01,1.920499999999999985e-02,-3.883099999999999885e-01,-4.024300000000000099e-01,-8.116100000000000536e-01,-7.154500000000000304e-01,1.967099999999999960e-01,-2.987299999999999955e-01
-1.137299999999999978e+00,-1.137299999999999978e+00,-1.081399999999999917e+00,-1.081399999999999917e+00,-1.210599999999999898e+00,-1.210599999999999898e+00,-8.447400000000000464e-01,-8.461400000000000032e-01,-7.966299999999999493e-01,-8.085499999999999909e-01,-1.016499999999999959e+00,-1.186399999999999899e+00,-1.186399999999999899e+00,-1.032000000000000028e+00,-9.549999999999999600e-01,-1.212099999999999955e+00,-1.212099999999999955e+00,-1.229600000000000026e+00,-1.229600000000000026e+00,-1.057399999999999896e+00,-8.392300000000000315e-01,3.707099999999999840e-01,1.155999999999999917e+00,7.138900000000000245e-01,-1.088299999999999962e-01,-2.056399999999999895e-01,8.483800000000000230e-01,8.505800000000000027e-01,-2.037299999999999944e-01,4.139300000000000201e-01,-1.665899999999999936e+00,-1.465200000000000058e+00,-3.035999999999999810e-01,-6.422299999999999676e-01,-1.380400000000000071e+00,-1.380400000000000071e+00,1.394700000000000106e-01,-1.027500000000000080e+00,-4.886499999999999733e-01,7.508299999999999974e-01,6.437599999999999989e-01,2.271300000000000097e+00,5.079900000000000526e-01,-5.439100000000000046e-01,-3.962700000000000250e-02,-1.576799999999999979e+00,-4.395000000000000018e-01,-1.105099999999999971e+00,-1.105099999999999971e+00,1.074000000000000066e+00,-2.694400000000000128e-01,1.605800000000000005e-01,-1.006099999999999994e+00,-5.366300000000000514e-01,1.959999999999999964e+00,-3.789799999999999836e-01,-7.261800000000000477e-01,-1.634500000000000064e+00,-3.861299999999999732e-01,-4.431100000000000316e-02,-3.803799999999999959e-01,-4.481700000000000128e-01,-5.790300000000000447e-01,-2.553900000000000059e-01,3.045999999999999819e-01,-4.121799999999999908e-01,-2.342700000000000060e-01,8.628400000000000514e-01,8.904900000000000038e-01,-3.743600000000000261e-01,-4.541600000000000081e-01,-1.546300000000000008e+00,4.607600000000000029e-01,1.106599999999999945e-01,-3.254900000000000015e-01,-4.604300000000000059e-02,-4.343799999999999883e-01,-3.472999999999999976e-01
